,ID,Yes/No,YesProbabil,Predicted
7503,18937,0.0,0.0060197916,0
7504,4396,0.0,0.00030434536,0
7505,37015,0.0,0.15794961,0
7506,8362,1.0,0.4476281,0
7507,4538,0.0,0.0004710141,0
7508,27664,0.0,0.00039246396,0
7509,25383,0.0,0.0042178202,0
7510,20718,0.0,0.0003955447,0
7511,34794,0.0,0.05451171,0
7512,2955,0.0,0.0094192885,0
7513,30147,0.0,0.045283265,0
7514,11865,0.0,6.0824124e-05,0
7515,29814,0.0,0.021007547,0
7516,40334,0.0,0.05982234,0
7517,15039,0.0,0.0002831392,0
7518,10801,0.0,4.6010096e-05,0
7519,6978,0.0,0.030904146,0
7520,1390,0.0,0.0010083993,0
7521,1039,0.0,0.0017394081,0
7522,21707,0.0,0.0026626342,0
7523,33857,0.0,0.009086193,0
7524,7419,1.0,0.39688715,0
7525,20859,0.0,8.400677e-05,0
7526,19025,0.0,0.003726087,0
7527,36410,1.0,0.40180585,0
7528,1896,0.0,0.008707457,0
7529,34514,0.0,0.002766838,0
7530,38434,0.0,0.3552206,0
7531,27298,0.0,0.0011015246,0
7532,9441,0.0,0.00021984015,0
7533,38844,1.0,0.21515325,0
7534,9027,0.0,0.07164954,0
7535,39155,1.0,0.604939,1
7536,40777,0.0,0.03608673,0
7537,11791,0.0,0.00024505807,0
7538,24674,0.0,0.0013793777,0
7539,1318,0.0,0.30863488,0
7540,8047,0.0,0.0036064978,0
7541,21036,0.0,0.00027052793,0
7542,8889,0.0,0.0095928665,0
7543,2676,0.0,0.00012855779,0
7544,3945,0.0,0.006313186,0
7545,5068,0.0,0.0018584764,0
7546,31090,0.0,0.18619618,0
7547,9051,0.0,0.000105046536,0
7548,19525,0.0,0.02183766,0
7549,19449,1.0,0.5439713,1
7550,37587,0.0,0.1339375,0
7551,17726,0.0,0.00020256605,0
7552,32928,0.0,0.03316358,0
7553,29520,1.0,0.021719841,0
7554,3541,1.0,0.04355593,0
7555,37636,0.0,0.0875457,0
7556,30097,1.0,0.3149864,0
7557,24482,0.0,0.1744187,0
7558,4469,0.0,0.0002037702,0
7559,7605,0.0,0.00025493203,0
7560,20777,0.0,9.061997e-05,0
7561,34649,0.0,0.010641269,0
7562,8913,1.0,0.26160702,0
7563,23592,0.0,0.0010256195,0
7564,19496,0.0,0.0009315641,0
7565,33940,0.0,0.011279398,0
7566,28524,0.0,0.067079715,0
7567,34141,0.0,0.015613426,0
7568,8986,0.0,0.00021725133,0
7569,8489,1.0,0.42049658,0
7570,31797,0.0,0.013971605,0
7571,10045,0.0,0.00071003777,0
7572,19107,0.0,0.00014530162,0
7573,23855,0.0,0.00013813918,0
7574,3839,0.0,5.099681e-05,0
7575,16106,0.0,0.003470814,0
7576,16180,0.0,0.17186034,0
7577,2310,0.0,0.00025271674,0
7578,8049,0.0,0.00076527917,0
7579,35729,1.0,0.45121318,0
7580,38896,1.0,0.2780251,0
7581,34764,0.0,0.04698794,0
7582,3673,0.0,0.10594685,0
7583,2457,0.0,0.022751754,0
7584,7653,0.0,0.0069829435,0
7585,24008,0.0,0.64836997,1
7586,35210,1.0,0.39293844,0
7587,9936,0.0,7.575985e-05,0
7588,35403,0.0,0.009270991,0
7589,38026,1.0,0.348078,0
7590,11487,0.0,0.0035501535,0
7591,13053,0.0,7.459264e-05,0
7592,16362,0.0,0.00011189684,0
7593,31928,0.0,0.02379275,0
7594,24068,1.0,0.110534385,0
7595,39103,1.0,0.6991562,1
7596,18444,0.0,0.012511614,0
7597,12528,0.0,0.028600326,0
7598,13364,0.0,0.10308733,0
7599,27677,0.0,0.0038582727,0
7600,28711,0.0,0.10636056,0
7601,32706,0.0,0.13171409,0
7602,41132,1.0,0.8643916,1
7603,623,0.0,0.005116486,0
7604,27494,0.0,0.0041556363,0
7605,34116,0.0,0.01382434,0
7606,26109,0.0,0.0071090185,0
7607,39777,0.0,0.71307755,1
7608,5732,0.0,0.0011478942,0
7609,23245,0.0,0.0003414132,0
7610,17365,1.0,0.02358766,0
7611,34864,0.0,0.0034016282,0
7612,38664,0.0,0.12951107,0
7613,12574,0.0,0.001766812,0
7614,35770,0.0,0.016222205,0
7615,37671,1.0,0.39734638,0
7616,39323,1.0,0.69427484,1
7617,33944,0.0,0.21927406,0
7618,6604,0.0,0.0034921982,0
7619,23873,0.0,0.0002664027,0
7620,15363,0.0,0.0016906568,0
7621,20218,0.0,0.0003279934,0
7622,1296,0.0,0.0002510654,0
7623,19398,0.0,0.0008668714,0
7624,15984,0.0,0.00010376621,0
7625,31930,0.0,0.014077532,0
7626,12307,0.0,0.0005467281,0
7627,31755,0.0,0.0013528024,0
7628,33119,0.0,0.0035384258,0
7629,25238,0.0,0.22737388,0
7630,20579,1.0,0.50332433,1
7631,586,0.0,0.00038527977,0
7632,7724,0.0,0.00013523587,0
7633,26288,0.0,0.007179798,0
7634,28520,1.0,0.4603237,0
7635,4667,0.0,0.0040878234,0
7636,31525,0.0,0.06292856,0
7637,1026,0.0,0.00012325711,0
7638,2578,0.0,0.00029844407,0
7639,21502,0.0,0.0002583619,0
7640,2987,0.0,0.0037644426,0
7641,39415,0.0,0.698819,1
7642,27623,0.0,0.00049953244,0
7643,35724,0.0,0.047924526,0
7644,22982,0.0,0.00012904317,0
7645,11919,0.0,2.502795e-05,0
7646,4879,0.0,0.18282935,0
7647,27406,0.0,0.0012700623,0
7648,15018,0.0,0.0002411723,0
7649,13131,1.0,0.1757624,0
7650,6018,1.0,0.32592908,0
7651,17115,0.0,0.0015362399,0
7652,34229,0.0,0.0013427812,0
7653,6253,0.0,0.004777965,0
7654,22563,0.0,0.0025865042,0
7655,5740,0.0,0.06776563,0
7656,27899,1.0,0.7014542,1
7657,3025,0.0,0.4149584,0
7658,11015,0.0,0.36432478,0
7659,4058,0.0,0.00022920362,0
7660,7743,0.0,0.0075882287,0
7661,29262,0.0,0.12118483,0
7662,6536,0.0,0.00012944518,0
7663,2091,0.0,0.0008526438,0
7664,13630,0.0,0.00043038966,0
7665,21431,0.0,0.0018870906,0
7666,21994,0.0,0.0001648259,0
7667,30710,0.0,0.011245064,0
7668,12535,0.0,0.00034483313,0
7669,5336,0.0,5.7053752e-05,0
7670,32160,0.0,0.015282555,0
7671,33216,0.0,0.034159288,0
7672,10370,0.0,0.0007881176,0
7673,38487,0.0,0.56755507,1
7674,12760,0.0,0.0008432729,0
7675,9225,0.0,0.0087048765,0
7676,31071,0.0,0.03880255,0
7677,8106,0.0,0.00015530086,0
7678,35744,0.0,0.3892568,0
7679,39033,0.0,0.3541429,0
7680,23367,0.0,0.15637639,0
7681,18849,0.0,0.0031521718,0
7682,40669,0.0,0.6938445,1
7683,17041,0.0,4.262624e-05,0
7684,22951,0.0,0.00012478074,0
7685,28972,0.0,0.005956533,0
7686,19185,1.0,0.632676,1
7687,24802,0.0,0.0009544593,0
7688,16613,0.0,0.006985993,0
7689,9038,0.0,5.883667e-05,0
7690,30333,0.0,0.3593979,0
7691,29790,0.0,0.019026808,0
7692,29915,0.0,0.0129321795,0
7693,18963,0.0,0.00022847684,0
7694,17355,0.0,0.00010847748,0
7695,10999,0.0,3.070922e-05,0
7696,23832,0.0,0.0003033691,0
7697,9103,0.0,0.00031087655,0
7698,7515,0.0,0.0013966365,0
7699,21003,0.0,0.0011732471,0
7700,31040,0.0,0.014382587,0
7701,2943,0.0,0.00039417393,0
7702,2548,0.0,0.002195343,0
7703,4679,0.0,0.00011424663,0
7704,32459,0.0,0.096064195,0
7705,17965,0.0,0.00059322116,0
7706,6666,0.0,0.000303962,0
7707,29459,0.0,0.033716008,0
7708,31299,0.0,0.025183316,0
7709,21981,0.0,0.0024104812,0
7710,27119,0.0,0.017060999,0
7711,33533,0.0,0.018849278,0
7712,40008,1.0,0.6107821,1
7713,30212,1.0,0.44753414,0
7714,21620,0.0,0.020286338,0
7715,28808,0.0,0.013106508,0
7716,31229,0.0,0.017104154,0
7717,12732,0.0,0.0018237577,0
7718,10542,0.0,0.0025916991,0
7719,5394,0.0,8.951452e-05,0
7720,18363,0.0,0.0001345589,0
7721,19243,0.0,0.0010846494,0
7722,19979,1.0,0.5677141,1
7723,16186,0.0,0.0065039955,0
7724,1564,0.0,0.0008962991,0
7725,41112,0.0,0.13141821,0
7726,27839,0.0,0.10214962,0
7727,31945,0.0,0.015275203,0
7728,36025,0.0,0.12072938,0
7729,16675,0.0,0.5573654,1
7730,36907,1.0,0.5757974,1
7731,35792,0.0,0.004664571,0
7732,36755,0.0,0.48233625,0
7733,7800,0.0,0.006730476,0
7734,12277,0.0,0.00033020182,0
7735,3734,1.0,0.3562583,0
7736,25724,1.0,0.5285689,1
7737,38427,1.0,0.31803533,0
7738,19150,0.0,0.00011907785,0
7739,22811,0.0,0.00018735835,0
7740,31134,0.0,0.007270022,0
7741,16379,0.0,0.00044591923,0
7742,20807,0.0,0.0012754141,0
7743,25252,0.0,0.0004036168,0
7744,20315,0.0,0.0006178183,0
7745,35166,0.0,0.022425285,0
7746,37112,1.0,0.59382725,1
7747,32267,0.0,0.008867491,0
7748,11478,0.0,0.00012701712,0
7749,5694,0.0,0.0027811592,0
7750,16597,0.0,0.0033116671,0
7751,34187,0.0,0.13113366,0
7752,7268,0.0,0.00046726657,0
7753,23002,0.0,0.00019847583,0
7754,34550,0.0,0.008950018,0
7755,35221,1.0,0.3167218,0
7756,10050,0.0,0.00024825046,0
7757,23366,0.0,0.0001627901,0
7758,2001,0.0,0.00018734316,0
7759,18153,0.0,0.0003777755,0
7760,27426,0.0,0.0004263564,0
7761,38700,1.0,0.10872493,0
7762,24927,0.0,0.0013886847,0
7763,7753,0.0,0.002079208,0
7764,34162,0.0,0.00759343,0
7765,29673,0.0,0.0053121424,0
7766,15553,0.0,0.0016327596,0
7767,4981,0.0,0.00014700965,0
7768,10820,0.0,0.0026151151,0
7769,19021,0.0,0.003480671,0
7770,2900,0.0,0.006092692,0
7771,33359,1.0,0.42903665,0
7772,31516,0.0,0.033507224,0
7773,30533,0.0,0.03940171,0
7774,28990,1.0,0.34980717,0
7775,38974,1.0,0.7269208,1
7776,40920,1.0,0.46219096,0
7777,29887,0.0,0.026506003,0
7778,28913,0.0,0.00884187,0
7779,4430,0.0,0.0045913653,0
7780,30900,0.0,0.018405262,0
7781,37407,1.0,0.4900865,0
7782,1387,0.0,0.00014681045,0
7783,16168,0.0,0.22079575,0
7784,32108,0.0,0.25362468,0
7785,13842,0.0,0.00020665466,0
7786,37907,0.0,0.35565445,0
7787,34803,0.0,0.27209356,0
7788,344,0.0,0.0020339845,0
7789,17446,0.0,0.011801665,0
7790,6778,0.0,0.011034058,0
7791,2254,0.0,0.00039704863,0
7792,8844,0.0,9.319373e-05,0
7793,7285,0.0,0.00053751,0
7794,37579,1.0,0.33884153,0
7795,36232,0.0,0.06900489,0
7796,39864,1.0,0.75548935,1
7797,36578,0.0,0.28845808,0
7798,1815,0.0,0.00054470106,0
7799,32240,0.0,0.0036077453,0
7800,139,1.0,0.019519078,0
7801,904,0.0,0.013034591,0
7802,31133,0.0,0.021956649,0
7803,19700,0.0,0.0005745605,0
7804,120,0.0,9.6394644e-05,0
7805,20990,0.0,0.52323586,1
7806,32611,0.0,0.002787542,0
7807,11373,0.0,6.709007e-05,0
7808,28428,0.0,0.022396272,0
7809,9123,0.0,0.037464835,0
7810,19006,0.0,0.002179686,0
7811,19291,0.0,0.00038396782,0
7812,15181,0.0,0.014232866,0
7813,9588,0.0,0.00012048041,0
7814,39845,1.0,0.7153315,1
7815,11756,0.0,0.0006275235,0
7816,34373,0.0,0.06952635,0
7817,24717,0.0,0.006283206,0
7818,23045,0.0,0.00047271384,0
7819,32126,0.0,0.0030183326,0
7820,12248,0.0,0.0002693461,0
7821,12904,1.0,0.4668166,0
7822,24840,0.0,0.0014130394,0
7823,19147,0.0,0.0013572947,0
7824,19791,0.0,0.0010559391,0
7825,39602,0.0,0.07024552,0
7826,38008,1.0,0.48442885,0
7827,9426,0.0,0.00094986486,0
7828,36664,0.0,0.30290467,0
7829,37235,1.0,0.38064367,0
7830,21279,0.0,0.0002332259,0
7831,17433,0.0,0.0002843246,0
7832,31943,0.0,0.034102403,0
7833,35504,0.0,0.0061019394,0
7834,9728,0.0,0.0003306605,0
7835,5341,0.0,9.478167e-05,0
7836,6580,0.0,0.35640064,0
7837,32064,0.0,0.025923382,0
7838,16358,0.0,0.035171088,0
7839,27557,0.0,0.36770213,0
7840,18954,0.0,0.00013239298,0
7841,40993,1.0,0.7361846,1
7842,15423,0.0,0.0012114064,0
7843,6483,0.0,0.00045200015,0
7844,23182,0.0,9.0070054e-05,0
7845,5686,0.0,0.00078529055,0
7846,22442,0.0,0.002658096,0
7847,9831,0.0,0.0005452403,0
7848,32525,0.0,0.026445732,0
7849,1794,0.0,0.0017783409,0
7850,24952,0.0,0.039264325,0
7851,10650,0.0,0.0005759689,0
7852,29692,0.0,0.015825758,0
7853,6311,0.0,0.00014095161,0
7854,6199,0.0,0.0007054358,0
7855,40768,1.0,0.6377856,1
7856,21072,0.0,0.0004770399,0
7857,39840,0.0,0.08405313,0
7858,20642,0.0,0.0003940002,0
7859,22805,0.0,0.00012804469,0
7860,30353,0.0,0.0066185053,0
7861,9830,0.0,7.556244e-05,0
7862,20007,0.0,0.0017691954,0
7863,14722,0.0,0.5626968,1
7864,35764,0.0,0.004604543,0
7865,19392,0.0,0.0028529088,0
7866,4620,0.0,0.0009873685,0
7867,4305,0.0,0.0054798406,0
7868,7643,0.0,0.01726434,0
7869,38976,1.0,0.61390144,1
7870,37057,0.0,0.13736823,0
7871,4579,0.0,0.008565353,0
7872,14452,0.0,0.00017577171,0
7873,28661,0.0,0.23504287,0
7874,25456,0.0,0.0007562992,0
7875,39981,0.0,0.757088,1
7876,38359,0.0,0.1607639,0
7877,33558,0.0,0.061790094,0
7878,11450,1.0,0.16027592,0
7879,11056,0.0,0.00028924193,0
7880,18729,0.0,0.00016925398,0
7881,14490,0.0,0.00015331457,0
7882,15125,0.0,0.00017504017,0
7883,36769,1.0,0.327271,0
7884,36887,0.0,0.6772192,1
7885,18628,0.0,0.009807113,0
7886,17411,0.0,0.00028456186,0
7887,26825,0.0,0.007283943,0
7888,25960,1.0,0.5208799,1
7889,8617,1.0,0.38774955,0
7890,7920,0.0,0.023298237,0
7891,23217,0.0,0.0008407744,0
7892,25119,0.0,0.0039377646,0
7893,9633,0.0,0.0004479704,0
7894,31492,0.0,0.12378667,0
7895,1613,1.0,0.020249534,0
7896,20097,0.0,0.00019782984,0
7897,12859,0.0,0.0017151925,0
7898,27308,0.0,0.0019048915,0
7899,17874,0.0,0.00016199869,0
7900,13295,0.0,0.0005784924,0
7901,4159,0.0,0.042413224,0
7902,25550,0.0,0.0077357395,0
7903,7701,0.0,0.0021575163,0
7904,6169,0.0,0.00038706913,0
7905,119,0.0,0.00038472918,0
7906,15520,0.0,0.41575015,0
7907,1534,0.0,0.0024466037,0
7908,3452,0.0,0.0036431313,0
7909,19992,0.0,0.004321478,0
7910,35873,1.0,0.101704575,0
7911,35301,0.0,0.041257482,0
7912,1555,0.0,0.0008603839,0
7913,18290,0.0,0.0003093734,0
7914,31937,0.0,0.036533263,0
7915,35008,1.0,0.58990204,1
7916,8735,0.0,0.0006609544,0
7917,2041,0.0,0.00011958034,0
7918,35039,0.0,0.0023534806,0
7919,40243,1.0,0.73473364,1
7920,19786,0.0,0.0012891318,0
7921,31333,0.0,0.01920281,0
7922,23742,0.0,8.843868e-05,0
7923,21670,0.0,0.015329996,0
7924,38625,0.0,0.54089856,1
7925,15382,0.0,0.001537612,0
7926,2117,0.0,0.0023174246,0
7927,13114,0.0,0.0009821829,0
7928,15610,0.0,0.0004748052,0
7929,12508,0.0,0.0006787805,0
7930,2647,0.0,0.00038778657,0
7931,39562,0.0,0.6601871,1
7932,27451,0.0,0.00113036,0
7933,35162,0.0,0.004931979,0
7934,37951,0.0,0.15949154,0
7935,5764,0.0,0.00020567984,0
7936,24645,0.0,0.14408232,0
7937,14458,0.0,0.00051428535,0
7938,18960,0.0,0.0011120781,0
7939,21306,0.0,0.38538465,0
7940,20206,0.0,0.0012614772,0
7941,18175,0.0,0.0003976735,0
7942,14083,0.0,0.0010697285,0
7943,21820,0.0,0.00082109164,0
7944,7191,0.0,4.925073e-05,0
7945,4613,0.0,0.0027959028,0
7946,39172,0.0,0.54261863,1
7947,29812,0.0,0.022245951,0
7948,5705,0.0,0.00022625267,0
7949,30488,0.0,0.004340997,0
7950,8145,0.0,9.1427886e-05,0
7951,21543,0.0,0.43423724,0
7952,10111,0.0,0.0001932714,0
7953,31084,0.0,0.04476256,0
7954,7573,0.0,0.012381382,0
7955,30282,1.0,0.31378436,0
7956,5189,0.0,0.00010164544,0
7957,13098,0.0,0.01184772,0
7958,31682,0.0,0.00896746,0
7959,36306,0.0,0.40120584,0
7960,35819,1.0,0.4990902,0
7961,4783,0.0,4.8341863e-05,0
7962,34689,0.0,0.022205286,0
7963,22349,0.0,0.0015243981,0
7964,16549,0.0,0.0009321243,0
7965,15280,0.0,0.4897992,0
7966,33198,0.0,0.09424841,0
7967,1516,0.0,8.223404e-05,0
7968,1275,0.0,0.00037243814,0
7969,19866,0.0,0.00015456868,0
7970,25408,1.0,0.41531733,0
7971,20965,0.0,0.00058073236,0
7972,827,0.0,0.021666588,0
7973,7571,1.0,0.30328944,0
7974,9100,0.0,0.00045589983,0
7975,29924,0.0,0.0013939065,0
7976,5026,0.0,0.0009468253,0
7977,4985,0.0,0.3534211,0
7978,2215,0.0,0.0009885521,0
7979,26381,0.0,0.0021624702,0
7980,26463,0.0,0.0010206111,0
7981,8020,0.0,0.00063439267,0
7982,2009,0.0,0.008147758,0
7983,8869,0.0,0.009682709,0
7984,39883,1.0,0.7788325,1
7985,1812,0.0,0.0034422348,0
7986,16031,1.0,0.64000595,1
7987,28304,0.0,0.2419145,0
7988,21967,0.0,0.06606237,0
7989,37275,0.0,0.09298069,0
7990,512,0.0,0.00071036664,0
7991,14886,0.0,0.0089999875,0
7992,17067,0.0,0.0013735613,0
7993,31464,0.0,0.06891128,0
7994,35575,0.0,0.010886235,0
7995,39689,0.0,0.67341053,1
7996,15606,0.0,0.123906426,0
7997,32421,0.0,0.059653733,0
7998,9172,0.0,0.00013858102,0
7999,4660,0.0,7.280245e-05,0
8000,30142,0.0,0.084428065,0
8001,36649,0.0,0.18041994,0
8002,27196,0.0,0.0012618221,0
8003,31256,0.0,0.1023648,0
8004,21496,0.0,9.4681585e-05,0
8005,24095,0.0,0.0015350191,0
8006,640,0.0,0.04538841,0
8007,23891,0.0,0.00011839829,0
8008,2434,0.0,0.00012647832,0
8009,40758,1.0,0.71135,1
8010,35049,1.0,0.12240955,0
8011,1456,0.0,0.00043182762,0
8012,37408,0.0,0.66556704,1
8013,31787,0.0,0.08295826,0
8014,26108,0.0,0.0006529357,0
8015,32629,0.0,0.016179107,0
8016,29676,1.0,0.1441774,0
8017,26608,0.0,0.023837088,0
8018,20818,0.0,0.00072388974,0
8019,31404,1.0,0.3605294,0
8020,24407,0.0,0.0006338575,0
8021,17381,0.0,0.00014491695,0
8022,7686,0.0,5.3749965e-05,0
8023,30279,0.0,0.062937014,0
8024,37524,1.0,0.7259567,1
8025,40040,0.0,0.7346622,1
8026,34548,0.0,0.0005337562,0
8027,40459,0.0,0.10968793,0
8028,22903,0.0,7.5917e-05,0
8029,9448,0.0,5.4681706e-05,0
8030,36510,0.0,0.74413496,1
8031,15999,0.0,0.00066182204,0
8032,28265,0.0,0.46617267,0
8033,36944,1.0,0.34777912,0
8034,40454,1.0,0.7157137,1
8035,7478,1.0,0.2672392,0
8036,19822,0.0,0.00025360522,0
8037,37313,0.0,0.45302507,0
8038,25918,0.0,0.0020250278,0
8039,37206,1.0,0.5296923,1
8040,14149,0.0,0.00020797984,0
8041,241,0.0,0.00055382604,0
8042,4170,0.0,0.0007310096,0
8043,15335,0.0,0.000307122,0
8044,33136,0.0,0.0053187576,0
8045,35717,0.0,0.018112252,0
8046,41140,1.0,0.2909222,0
8047,39082,1.0,0.3970502,0
8048,40615,0.0,0.071413636,0
8049,22827,0.0,0.025067288,0
8050,18241,0.0,0.00014582268,0
8051,3287,0.0,9.03057e-05,0
8052,15727,0.0,0.00029466086,0
8053,24088,1.0,0.15354481,0
8054,21766,0.0,0.0012549071,0
8055,39495,1.0,0.5289961,1
8056,38793,1.0,0.6164502,1
8057,2946,0.0,0.0007869357,0
8058,5551,0.0,0.0006845174,0
8059,14543,0.0,0.016447281,0
8060,2638,0.0,0.4518079,0
8061,11265,0.0,0.00043789297,0
8062,40606,0.0,0.76000386,1
8063,23263,0.0,0.00045559483,0
8064,33244,0.0,0.0715376,0
8065,8372,0.0,0.00048739137,0
8066,35293,0.0,0.00874963,0
8067,33779,0.0,0.011280849,0
8068,3882,0.0,0.00042091517,0
8069,25015,0.0,0.0014687462,0
8070,2191,0.0,0.05976342,0
8071,18583,0.0,0.0455487,0
8072,23942,0.0,0.00020905543,0
8073,9733,1.0,0.04729735,0
8074,24786,0.0,0.0014693218,0
8075,4730,0.0,0.0004881355,0
8076,35458,0.0,0.015813626,0
8077,5989,0.0,0.0016869861,0
8078,29695,0.0,0.006605974,0
8079,6400,0.0,9.445794e-05,0
8080,26088,0.0,0.22073247,0
8081,28342,0.0,0.01618439,0
8082,28777,0.0,0.033961516,0
8083,21983,0.0,0.0007214171,0
8084,3580,0.0,0.00024231507,0
8085,18783,0.0,0.03810329,0
8086,14061,0.0,0.010949746,0
8087,19042,0.0,0.0012606569,0
8088,36339,0.0,0.06880936,0
8089,39491,1.0,0.8787932,1
8090,21619,0.0,0.00058398186,0
8091,23152,0.0,0.0009223049,0
8092,35800,0.0,0.01662812,0
8093,26209,0.0,0.004404698,0
8094,32603,0.0,0.023919426,0
8095,31239,0.0,0.010542876,0
8096,14763,1.0,0.49305388,0
8097,34478,0.0,0.06640446,0
8098,28209,0.0,0.026115837,0
8099,986,0.0,0.00023850874,0
8100,14159,0.0,0.00016954665,0
8101,25055,0.0,0.0006598281,0
8102,122,0.0,0.00019654288,0
8103,28288,0.0,0.3189135,0
8104,1053,0.0,0.3930737,0
8105,26434,0.0,0.016887842,0
8106,25374,0.0,0.0014013976,0
8107,902,0.0,0.009914124,0
8108,17452,0.0,8.691406e-05,0
8109,3208,0.0,5.2979e-05,0
8110,10237,0.0,0.00021039482,0
8111,29901,0.0,0.001177588,0
8112,10287,0.0,0.00037552827,0
8113,2074,0.0,0.007791308,0
8114,12792,0.0,0.005642979,0
8115,36692,0.0,0.12676355,0
8116,7964,0.0,0.00046809934,0
8117,31903,0.0,0.129428,0
8118,29933,0.0,0.023564126,0
8119,37351,0.0,0.09664556,0
8120,30590,0.0,0.004607853,0
8121,36428,1.0,0.67901367,1
8122,6708,0.0,0.00019992236,0
8123,35483,0.0,0.005885612,0
8124,23971,0.0,0.00013549546,0
8125,36837,0.0,0.19112384,0
8126,28300,0.0,0.007834731,0
8127,35174,1.0,0.21155827,0
8128,2304,0.0,0.00091216556,0
8129,19114,0.0,0.0007034145,0
8130,11551,0.0,0.010318615,0
8131,2499,0.0,0.024524583,0
8132,20985,0.0,0.004792171,0
8133,11355,0.0,0.00011426939,0
8134,850,0.0,0.0007518836,0
8135,13005,0.0,0.00051542826,0
8136,25624,0.0,0.01246288,0
8137,5434,0.0,0.00041077434,0
8138,23090,0.0,0.18860105,0
8139,9349,0.0,0.049362928,0
8140,10173,0.0,5.532846e-05,0
8141,38607,0.0,0.18449727,0
8142,28692,0.0,0.033113696,0
8143,11296,0.0,0.0004763801,0
8144,18759,0.0,0.0009109683,0
8145,23001,0.0,0.00010557685,0
8146,24589,0.0,0.008461687,0
8147,3309,0.0,7.230065e-05,0
8148,23766,0.0,9.625668e-05,0
8149,939,0.0,0.00032698055,0
8150,32967,0.0,0.05877015,0
8151,1644,0.0,0.018260363,0
8152,36337,1.0,0.6156249,1
8153,11451,0.0,0.040368635,0
8154,19976,0.0,0.017618002,0
8155,34340,0.0,0.14578465,0
8156,10919,0.0,0.00032881618,0
8157,32617,0.0,0.0014298741,0
8158,37361,0.0,0.64291775,1
8159,2095,0.0,3.9715404e-05,0
8160,25970,0.0,0.0037064184,0
8161,33193,0.0,0.16769032,0
8162,20077,0.0,0.00015181297,0
8163,18398,0.0,0.00016591756,0
8164,35350,0.0,0.0069222986,0
8165,35260,1.0,0.22820777,0
8166,5048,0.0,1.99808e-05,0
8167,38120,0.0,0.6063604,1
8168,1994,0.0,0.00025665504,0
8169,34408,0.0,0.018857526,0
8170,3703,0.0,0.002344389,0
8171,13533,0.0,0.00034743903,0
8172,20697,0.0,0.00020201327,0
8173,9451,0.0,5.3791708e-05,0
8174,18652,0.0,0.0009055471,0
8175,40542,1.0,0.69022036,1
8176,17841,0.0,0.0002943885,0
8177,212,0.0,0.060401697,0
8178,20989,0.0,0.0011887075,0
8179,7589,0.0,0.00024894802,0
8180,6542,0.0,0.0009256009,0
8181,1662,0.0,0.04106772,0
8182,4772,0.0,7.9372716e-05,0
8183,33283,0.0,0.10925279,0
8184,9242,0.0,0.3760445,0
8185,3601,0.0,0.0011848159,0
8186,39150,1.0,0.17653826,0
8187,38610,0.0,0.07313763,0
8188,30515,0.0,0.09656491,0
8189,31488,0.0,0.10473357,0
8190,15348,0.0,0.01092188,0
8191,3493,0.0,0.00019095825,0
8192,19860,0.0,0.0005721799,0
8193,23494,0.0,0.00011907456,0
8194,4036,0.0,7.272926e-05,0
8195,23961,0.0,0.019554922,0
8196,15617,0.0,0.0023165715,0
8197,6996,0.0,0.00017513034,0
8198,15134,0.0,0.0012928863,0
8199,39951,0.0,0.3339272,0
8200,10405,0.0,5.7812853e-05,0
8201,26541,0.0,0.0039837356,0
8202,11327,0.0,0.0067360317,0
8203,4380,0.0,0.0001346531,0
8204,41050,1.0,0.6939995,1
8205,6081,0.0,0.00016107007,0
8206,8099,0.0,0.06911922,0
8207,10127,0.0,0.00017031956,0
8208,39983,1.0,0.7101269,1
8209,19378,1.0,0.4354356,0
8210,40003,0.0,0.27392617,0
8211,40837,0.0,0.6337807,1
8212,16451,1.0,0.267905,0
8213,12383,0.0,0.000493918,0
8214,40728,1.0,0.65324956,1
8215,8368,0.0,0.00038452845,0
8216,34165,1.0,0.32126793,0
8217,29202,1.0,0.020282982,0
8218,20442,0.0,0.0015062082,0
8219,1520,0.0,6.598881e-05,0
8220,18086,0.0,0.0013615347,0
8221,31789,0.0,0.12349881,0
8222,38136,1.0,0.28813955,0
8223,41087,0.0,0.06351718,0
8224,21002,1.0,0.52854824,1
8225,33426,0.0,0.013959057,0
8226,11868,0.0,0.0002782171,0
8227,22022,0.0,0.0007536311,0
8228,28137,0.0,0.048431963,0
8229,27979,0.0,0.2529659,0
8230,25800,0.0,0.0011665128,0
8231,37471,0.0,0.22887039,0
8232,16807,0.0,0.0044065244,0
8233,12322,1.0,0.16888525,0
8234,23440,0.0,0.0007969506,0
8235,29431,0.0,0.013503757,0
8236,16627,1.0,0.48050162,0
8237,1871,0.0,0.0007267064,0
8238,12556,0.0,9.289588e-05,0
8239,35451,0.0,0.03612002,0
8240,30592,0.0,0.00088652683,0
8241,17914,0.0,0.00013138061,0
8242,3315,0.0,0.003291748,0
8243,29191,0.0,0.34470528,0
8244,30549,0.0,0.015129478,0
8245,6098,0.0,0.0004885312,0
8246,6252,0.0,0.00011247977,0
8247,13373,0.0,0.0033309052,0
8248,24889,0.0,0.008770184,0
8249,26323,0.0,0.01057396,0
8250,8191,0.0,0.00085425074,0
8251,3725,0.0,0.00017076381,0
8252,18087,0.0,0.0047009727,0
8253,36388,0.0,0.17740078,0
8254,39170,1.0,0.046114046,0
8255,25503,0.0,0.0017825458,0
8256,13310,0.0,0.00070285297,0
